customer_id,invoice_id,list_of_goods
6461,5718579,"['pokemon shield', 'white wine', 'google tablet', 'portal', 'hot dogs', 'ratchet & clank 3', 'soda', 'phone charger']"
7571,10858159,"['pokemon shield', 'vacuum cleaner', 'ground beef', 'bluetooth headphones', 'zucchini', 'pokemon violet', 'salad', 'fresh tuna', 'oil', 'phone charger', 'tea']"
8997,9523618,"['pokemon shield', 'ratchet & clank 2', 'pokemon sword', 'iMac', 'pokemon violet', 'ratchet & clank 3', 'pokemon scarlet', 'black beer']"
1825,150140,"['pokemon shield', 'white wine', 'google tablet', 'green beans', 'bacon', 'pokemon sword', 'hot dogs']"
7104,8266254,"['pokemon shield', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'yams', 'airpods', 'phone charger', 'metroid prime']"
242,3939407,"['pokemon shield', 'white wine', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'vegetables mix', 'ketchup']"
4492,4162056,"['beer', 'deodorant', 'blueberries', 'final fantasy XIX', 'metroid fusion', 'megaman zero 2', 'pokemon sword', 'minecraft', 'pokemon violet', 'energy drink', 'phone charger', 'strong cheese', 'toothpaste']"
7182,4424892,"['pokemon shield', 'soup', 'cider', 'metroid fusion', 'sandwich', 'portal', 'pokemon sword', 'mineral water', 'pokemon violet', 'asparagus', 'hot dogs', 'meatballs', 'ratchet & clank 3', 'candy bars', 'megaman zero 4', 'samsung galaxy 10', 'antioxydant juice']"
2538,328268,"['pokemon shield', 'white wine', 'butter', 'metroid fusion', 'french fries', 'pokemon sword', 'shrimp', 'ratchet & clank', 'beats headphones', 'honey', 'muffins', 'metroid prime']"
4987,3127373,"['white wine', 'fresh bread', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'whole wheat pasta', 'hot dogs', 'ratchet & clank', 'shallot', 'pokemon scarlet', 'phone charger', 'french wine', 'metroid prime']"
6953,5597397,"['tomato juice', 'ratchet & clank 2', 'tomatoes', 'laptop', 'google tablet', 'cider', 'babies food', 'bluetooth headphones', 'pokemon sword', 'iPad', 'airpods', 'pokemon scarlet', 'tea', 'metroid prime']"
8656,1347411,"['pokemon shield', 'white wine', 'phone charger', 'bluetooth headphones', 'phone car charger', 'final fantasy XXII', 'tooth brush']"
2033,3483105,"['pokemon shield', 'white wine', 'chocolate bread', 'cider', 'bluetooth headphones', 'pokemon sword', 'yams', 'ratchet & clank', 'ratchet & clank 3', 'pasta', 'pokemon scarlet', 'final fantasy XX', 'tooth brush']"
5102,4463117,"['white wine', 'ratchet & clank 2', 'burgers', 'portal', 'sandwich', 'pokemon sword', 'phone car charger', 'hot dogs', 'beats headphones', 'half-life 2', 'pokemon scarlet', 'final fantasy XX', 'french wine', 'muffins', 'energy bar']"
1344,4169927,"['pokemon shield', 'pokemon sword', 'pokemon violet', 'salmon', 'phone car charger']"
2331,5741706,"['pokemon shield', 'shower gel', 'green tea', 'sandwich', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'pokemon scarlet', 'melons', 'samsung galaxy 10']"
6461,11633192,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'tomato juice', 'parmesan cheese', 'pokemon sword', 'asparagus', 'airpods', 'half-life 2', 'phone car charger', 'antioxydant juice']"
6876,434546,"['white wine', 'vacuum cleaner', 'carrots', 'pokemon sword', 'pokemon violet', 'gluten free bar', 'airpods', 'tea', 'metroid prime', 'eggplant']"
5758,7256223,"['pokemon shield', 'google tablet', 'black tea', 'cider', 'pokemon sword', 'pokemon violet', 'beats headphones', 'burger sauce', 'phone charger']"
1478,8348034,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'megaman zero', 'metroid fusion', 'pokemon sword', 'asparagus', 'pokemon scarlet', 'mint']"
4186,765628,"['pokemon shield', 'ratchet & clank 2', 'portal', 'pokemon sword', 'iphone 8', 'rice', 'melons', 'metroid prime']"
6972,3196046,"['white wine', 'cake', 'tomatoes', 'avocado', 'blueberries', 'cider', 'pokemon sword', 'yams', 'pokemon scarlet', 'metroid prime', 'strawberries']"
4247,5568190,"['pokemon shield', 'white wine', 'spaghetti', 'blueberries', 'vacuum cleaner', 'metroid fusion', 'hand protein bar', 'ratchet & clank', 'oil', 'portal 2']"
1237,9378210,"['pokemon shield', 'white wine', 'pokemon sword', 'iPad', 'metroid prime']"
4186,1628342,"['ratchet & clank 2', 'green beans', 'whole weat flour', 'pokemon sword', 'airpods']"
8355,3794326,"['pokemon shield', 'cake', 'olive oil', 'cider', 'megaman zero 3', 'pokemon sword', 'iphone 8', 'mashed potato', 'ratchet & clank', 'milk', 'ratchet & clank 3', 'champagne', 'brownies', 'cookies', 'black beer', 'herb & pepper']"
9985,6733472,"['white wine', 'chocolate bread', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'ratchet & clank 3', 'beats headphones', 'airpods', 'pokemon scarlet', 'metroid prime']"
8241,5209772,"['ratchet & clank 2', 'canned_tuna', 'cider', 'ratchet & clank', 'pokemon scarlet', 'ketchup']"
9855,6799786,"['pokemon shield', 'blueberries', 'pokemon sword', 'phone car charger', 'salmon', 'pokemon scarlet', 'energy drink']"
420,2119728,"['pokemon shield', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'low fat yogurt', 'shallot', 'nonfat milk', 'green tea', 'laptop']"
9491,6954574,"['pokemon shield', 'final fantasy XIX', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'rice', 'ratchet & clank 3', 'airpods', 'soda', 'energy bar', 'razor', 'samsung galaxy 10', 'metroid prime', 'toothpaste']"
6576,7659446,"['spinach', 'ratchet & clank 2', 'whole wheat rice', 'cider', 'portal', 'bluetooth headphones', 'metroid fusion', 'pokemon sword', 'ratchet & clank', 'ratchet & clank 3', 'soda', 'dessert wine', 'green tea', 'ketchup', 'strawberries']"
206,3968438,"['pokemon shield', 'mint green tea', 'half-life: alyx', 'corn', 'airpods', 'laptop', 'toothpaste']"
4084,6463990,"['white wine', 'google tablet', 'avocado', 'megaman zero 3', 'bluetooth headphones', 'frozen vegetables', 'ratchet & clank', 'iPad', 'light mayo', 'dessert wine']"
9491,1198739,"['pokemon shield', 'google tablet', 'burgers', 'metroid fusion', 'pokemon sword', 'low fat yogurt', 'airpods', 'phone car charger', 'escalope', 'red wine']"
4565,5659364,"['seabass', 'tomatoes', 'frozen smoothie', 'megaman zero 3', 'sandwich', 'pokemon sword', 'pokemon violet', 'candy bars', 'light mayo', 'airpods', 'oatmeal', 'melons', 'black beer']"
1376,8975463,"['pokemon shield', 'mineral water', 'bluetooth headphones', 'sparkling water', 'hot dogs', 'megaman zero 4', 'phone charger', 'samsung galaxy 10']"
2277,9936608,"['pickles', 'pokemon sword', 'iMac', 'ratchet & clank', 'light mayo', 'portal 2', 'french wine']"
10235,10998599,"['pokemon shield', 'beer', 'metroid fusion', 'sparkling water', 'iphone 8', 'pokemon violet', 'herb & pepper', 'metroid prime']"
7571,4130579,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'minecraft', 'pokemon sword', 'pokemon violet', 'frozen vegetables', 'beats headphones', 'iPad']"
4401,6348709,"['bramble', 'pokemon shield', 'burgers', 'cotton buds', 'minecraft', 'pokemon violet', 'nonfat milk', 'cream', 'carrots']"
1052,4680333,"['pokemon shield', 'chutney', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'beats headphones', 'pokemon scarlet', 'oatmeal']"
10182,1290615,"['pokemon shield', 'tomato sauce', 'light cream', 'pokemon sword', 'yams', 'gums', 'light mayo', 'dessert wine', 'final fantasy XXII', 'samsung galaxy 10']"
8284,4470698,"['parmesan cheese', 'cooking oil', 'pokemon sword', 'beats headphones', 'salmon', 'pokemon scarlet', 'phone charger', 'red wine']"
6486,4196814,"['pokemon shield', 'tomato juice', 'pickles', 'cider', 'cooking oil', 'milk', 'ratchet & clank', 'french wine', 'laptop']"
4644,10998684,"['pokemon shield', 'ratchet & clank 2', 'pokemon sword', 'pokemon violet', 'fresh tuna', 'black beer', 'metroid prime']"
7953,132818,"['chocolate bread', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'milk']"
10371,4609500,"['white wine', 'ratchet & clank 2', 'tomato juice', 'butter', 'cider', 'metroid fusion', 'ratchet & clank', 'salmon', 'tea', 'strawberries']"
245,10394588,"['pokemon shield', 'ratchet & clank 2', 'burgers', 'pokemon sword', 'ratchet & clank', 'ratchet & clank 3', 'burger sauce', 'chili', 'pokemon scarlet', 'cream', 'catfish', 'metroid prime']"
12,6954359,"['pokemon shield', 'chocolate bread', 'frozen smoothie', 'pokemon sword', 'candy bars', 'barbecue sauce', 'airpods', 'mushroom cream sauce', 'pokemon scarlet', 'cottage cheese', 'muffins', 'laptop']"
1662,3729459,"['bramble', 'pet food', 'ratchet & clank 2', 'cider', 'cooking oil', 'pokemon violet', 'low fat yogurt', 'nonfat milk', 'phone car charger', 'herb & pepper', 'metroid prime', 'strawberries']"
6319,3556091,"['pokemon shield', 'toilet paper', 'cooking oil', 'pokemon sword', 'pokemon violet', 'water spray', 'phone car charger', 'metroid prime']"
7713,6263253,"['ratchet & clank 2', 'final fantasy XIX', 'megaman zero 3', 'pokemon sword', 'pokemon violet', 'beats headphones', 'soda', 'airpods', 'pokemon scarlet', 'laptop']"
5248,11700130,"['phone charger', 'grated cheese', 'asparagus', 'ratchet & clank 3', 'melons', 'samsung galaxy 10', 'muffins', 'laptop']"
2625,3822634,"['pokemon shield', 'ratchet & clank 2', 'olive oil', 'extra dark chocolate', 'cider', 'metroid fusion', 'pokemon sword', 'asparagus', 'half-life 2']"
1845,4517601,"['pokemon shield', 'megaman zero', 'chocolate', 'cooking oil', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'beats headphones', 'airpods', 'phone car charger', 'metroid prime']"
9408,1015548,"['pokemon shield', 'butter', 'cider', 'pokemon sword', 'ratchet & clank', 'burger sauce', 'salt', 'pokemon scarlet', 'french wine']"
10312,9224348,"['pokemon shield', 'cider', 'cooking oil', 'frozen vegetables', 'whole wheat pasta', 'metroid prime']"
4563,5734104,"['flax seed', 'white wine', 'ratchet & clank 2', 'megaman zero 3', 'body spray', 'pokemon sword', 'frozen vegetables', 'asparagus']"
3211,7997531,"['pokemon shield', 'ratchet & clank 2', 'vacuum cleaner', 'pokemon sword', 'pokemon violet', 'low fat yogurt', 'cottage cheese', 'cream']"
857,6712102,"['white wine', 'google tablet', 'ground beef', 'cooking oil', 'pokemon sword', 'whole wheat pasta', 'airpods', 'fresh tuna', 'pokemon scarlet', 'mint']"
4678,552586,"['pokemon shield', 'tomato juice', 'burgers', 'minecraft', 'ratchet & clank', 'nonfat milk', 'green grapes', 'metroid prime']"
3679,9802138,"['tomatoes', 'metroid fusion', 'pokemon sword', 'ratchet & clank 3', 'beats headphones', 'cookies']"
1718,8635558,"['pokemon shield', 'white wine', 'tomatoes', 'half-life: alyx', 'cauliflower', 'metroid fusion', 'chutney', 'pokemon sword', 'iphone 8', 'ratchet & clank', 'pokemon violet', 'barbecue sauce', 'samsung galaxy 10', 'metroid prime']"
8235,11156736,"['pokemon shield', 'white wine', 'tomato juice', 'pokemon violet', 'candy bars', 'beats headphones', 'iPad', 'oatmeal', 'phone charger']"
4900,12018328,"['white wine', 'fromage blanc', 'cake', 'whole weat flour', 'pokemon sword', 'ratchet & clank', 'portal 2', 'final fantasy XXII', 'samsung galaxy 10', 'metroid prime']"
4644,3930808,"['pokemon shield', 'frozen smoothie', 'metroid fusion', 'pokemon sword', 'shrimp', 'iphone 8', 'ratchet & clank', 'ratchet & clank 3', 'pokemon scarlet', 'cream', 'escalope', 'carrots', 'protein bar']"
5205,6422052,"['pokemon shield', 'pokemon sword']"
6845,2006705,"['ratchet & clank 2', 'megaman zero', 'butter', 'megaman zero 2', 'cooking oil', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'megaman zero 4', 'pokemon scarlet', 'samsung galaxy 10']"
496,7668200,"['eggs', 'cider', 'shrimp', 'iphone 8', 'ratchet & clank', 'water spray', 'samsung galaxy 10', 'energy drink']"
3158,1770359,"['pokemon shield', 'google tablet', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'portal 2', 'samsung galaxy 10']"
2734,5522869,"['pokemon shield', 'ratchet & clank 2', 'avocado', 'portal', 'sparkling water', 'pokemon sword', 'shrimp', 'zucchini', 'yams', 'pokemon scarlet', 'metroid prime']"
10035,3846201,"['pokemon shield', 'white wine', 'google tablet', 'pokemon sword', 'iMac', 'pokemon violet', 'ratchet & clank 3', 'megaman zero 4', 'pokemon scarlet']"
1781,6805622,"['pokemon shield', 'fresh bread', 'black beer', 'pokemon sword', 'pokemon violet', 'french wine', 'metroid prime']"
4492,8607104,"['pokemon shield', 'white wine', 'spaghetti', 'black tea', 'bluetooth headphones', 'red wine', 'pokemon sword', 'iphone 8', 'pokemon violet', 'ratchet & clank', 'phone charger', 'laptop']"
678,3579496,"['tomatoes', 'sparkling water', 'pokemon scarlet', 'pokemon shield', 'cider', 'metroid fusion', 'pokemon sword', 'phone car charger', 'pet food', 'almonds', 'ratchet & clank 2', 'iPad', 'burger sauce', 'energy bar', 'mayonnaise', 'minecraft', 'shrimp', 'ratchet & clank 3', 'razor']"
483,11614969,"['bramble', 'toilet paper', 'white wine', 'strong cheese', 'black tea', 'cider', 'body spray', 'shrimp', 'water spray', 'low fat yogurt', 'ratchet & clank 3', 'pasta', 'dessert wine', 'babies food']"
3567,1497619,"['ratchet & clank 2', 'trout', 'megaman zero', 'blueberries', 'sandwich', 'pokemon sword', 'pokemon violet', 'iPad', 'megaman zero 4', 'pokemon scarlet', 'samsung galaxy 10', 'metroid prime']"
3541,6351866,"['pokemon shield', 'pokemon sword', 'iMac']"
4372,4068159,"['pokemon shield', 'google tablet', 'tomatoes', 'olive oil', 'avocado', 'cider', 'pokemon sword', 'ratchet & clank', 'hot dogs', 'asparagus', 'cottage cheese', 'tooth brush']"
1852,3244804,"['pet food', 'white wine', 'deodorant', 'pokemon sword', 'iphone 8', 'ratchet & clank 3', 'champagne', 'shampoo']"
2401,333673,"['pokemon shield', 'white wine', 'mint green tea', 'tomatoes', 'green beans', 'whole weat flour', 'sandwich', 'pokemon sword', 'whole wheat pasta', 'salt', 'oil', 'muffins', 'red wine']"
2415,421103,"['tomato juice', 'shower gel', 'pokemon sword', 'pokemon scarlet', 'carrots']"
7477,10281571,"['pokemon scarlet', 'white wine', 'pokemon sword', 'half-life 2']"
4186,6742174,"['pokemon shield', 'pokemon scarlet', 'google tablet', 'butter', 'chocolate bread', 'half-life: alyx', 'pokemon violet', 'hand protein bar', 'beats headphones', 'salt', 'phone car charger', 'phone charger']"
7152,10142528,"['pokemon shield', 'frozen smoothie', 'cider', 'yogurt cake', 'pokemon sword', 'hot dogs', 'pokemon scarlet', 'strong cheese']"
7238,8706437,"['pokemon shield', 'megaman zero', 'bacon', 'vacuum cleaner', 'cooking oil', 'pokemon sword', 'ratchet & clank', 'ratchet & clank 3', 'beats headphones', 'megaman zero 4', 'airpods', 'honey', 'pokemon scarlet', 'phone charger']"
9886,11378053,"['white wine', 'ratchet & clank 2', 'blueberries', 'pokemon sword', 'shrimp', 'pokemon violet', 'asparagus', 'ratchet & clank 3', 'samsung galaxy 10']"
10482,4728298,"['cider', 'portal', 'megaman zero 2', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'turkey', 'metroid prime', 'mayonnaise', 'candy bars', 'portal 2', 'phone charger', 'samsung galaxy 10', 'laptop']"
1077,6285541,"['pokemon shield', 'white wine', 'half-life: alyx', 'vacuum cleaner', 'pokemon sword', 'iMac', 'minecraft', 'turkey', 'shampoo', 'salmon', 'pokemon scarlet', 'phone charger', 'babies food']"
1496,6543176,"['pokemon shield', 'white wine', 'canned_tuna', 'corn', 'pokemon sword', 'zucchini', 'hot dogs', 'beats headphones', 'pokemon scarlet', 'black beer', 'carrots']"
1177,4841356,"['white wine', 'metroid fusion', 'pokemon sword', 'ratchet & clank', 'airpods', 'pokemon scarlet', 'cereals']"
7995,6406905,"['pokemon shield', 'burgers', 'body spray', 'yogurt cake', 'pokemon sword', 'pokemon violet', 'asparagus', 'iphone 8', 'meatballs', 'rice', 'cottage cheese', 'samsung galaxy 10']"
1680,5057269,"['pokemon shield', 'white wine', 'soup', 'green beans', 'megaman zero 2', 'mineral water', 'body spray', 'pokemon sword', 'iMac', 'pokemon violet', 'airpods', 'soda', 'pokemon scarlet']"
4061,45222,"['pokemon shield', 'google tablet', 'tomatoes', 'megaman zero 2', 'pokemon sword', 'iMac', 'pokemon violet', 'yams', 'iPad', 'pokemon scarlet']"
874,9898511,"['google tablet', 'megaman zero', 'green beans', 'cider', 'pokemon sword', 'pokemon violet', 'shallot', 'airpods', 'half-life 2', 'phone charger', 'black beer']"
1287,9606040,"['pokemon shield', 'white wine', 'portal', 'megaman zero 2', 'ratchet & clank', 'turkey', 'portal 2']"
5771,10951665,"['seabass', 'pokemon shield', 'pet food', 'ratchet & clank 2', 'tomatoes', 'metroid fusion', 'pokemon sword', 'ratchet & clank', 'asparagus', 'pokemon scarlet', 'tooth brush', 'energy drink']"
6911,3547989,"['google tablet', 'light cream', 'cider', 'cooking oil', 'pokemon sword', 'oil', 'iphone 8', 'zucchini', 'beats headphones', 'airpods', 'half-life 2', 'salmon', 'chili', 'mint']"
1329,5278939,"['white wine', 'grated cheese', 'cider', 'minecraft', 'pokemon sword', 'ratchet & clank 3', 'light mayo']"
1982,7138823,"['pokemon shield', 'burgers', 'cologne', 'pokemon sword', 'airpods', 'soda']"
8544,8947049,"['pokemon shield', 'pokemon violet', 'hand protein bar', 'mashed potato', 'asparagus', 'salad', 'ratchet & clank 3', 'airpods', 'burger sauce', 'samsung galaxy 10']"
6705,2756628,"['pokemon shield', 'white wine', 'soup', 'canned_tuna', 'pokemon sword', 'pokemon violet', 'iPad', 'light mayo', 'samsung galaxy 10']"
7379,6760721,"['ratchet & clank 2', 'google tablet', 'cider', 'metroid fusion', 'pokemon sword', 'ratchet & clank', 'portal 2', 'laptop']"
4703,10297319,"['green beans', 'bluetooth headphones', 'pokemon sword', 'shrimp', 'pokemon violet', 'ratchet & clank', 'salt']"
2226,3137270,"['burgers', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'vegetables mix', 'oil']"
5167,1090433,"['pokemon shield', 'eggs', 'napkins', 'cider', 'portal', 'pokemon sword', 'pokemon violet', 'iphone 8', 'ratchet & clank', 'asparagus', 'candy bars', 'dessert wine', 'pokemon scarlet', 'cauliflower']"
8898,4769359,"['pokemon shield', 'ratchet & clank 2', 'avocado', 'frozen smoothie', 'megaman zero 3', 'iMac', 'pokemon violet', 'ratchet & clank', 'shallot', 'pokemon scarlet', 'muffins']"
5946,11839487,"['soup', 'white wine', 'ratchet & clank 2', 'megaman zero', 'canned_tuna', 'megaman zero 3', 'yogurt cake', 'sandwich', 'pokemon sword', 'frozen vegetables', 'iphone 8', 'ratchet & clank', 'hot dogs', 'ratchet & clank 3', 'pokemon scarlet', 'portal 2', 'metroid prime']"
2206,5351137,"['pokemon shield', 'white wine', 'almonds', 'burgers', 'pokemon sword', 'iphone 8', 'ratchet & clank 3', 'honey', 'shampoo', 'pokemon scarlet', 'mint']"
856,12212634,"['pokemon shield', 'cider', 'pokemon violet', 'asparagus', 'pokemon scarlet', 'energy bar', 'metroid prime', 'protein bar']"
5823,4812723,"['pokemon shield', 'cake', 'pokemon sword', 'pokemon violet', 'hot dogs', 'whole wheat pasta', 'ratchet & clank', 'green grapes', 'pokemon scarlet', 'metroid prime']"
5035,600186,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'chocolate bread', 'cider', 'pokemon sword', 'iMac', 'ratchet & clank', 'ratchet & clank 3', 'pokemon scarlet']"
2548,8921902,"['seabass', 'pokemon shield', 'google tablet', 'fresh bread', 'portal', 'pokemon sword', 'ratchet & clank', 'burger sauce']"
2802,1302989,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'chocolate bread', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'pokemon scarlet', 'green tea', 'laptop']"
9253,4775125,"['pokemon shield', 'megaman zero', 'metroid fusion', 'sandwich', 'pokemon sword', 'iMac', 'phone car charger', 'ratchet & clank', 'pokemon scarlet', 'phone charger', 'strawberries']"
3231,3444137,"['pokemon shield', 'white wine', 'bacon', 'blueberries', 'pokemon violet', 'chili', 'half-life 2', 'pokemon scarlet']"
6450,11068285,"['pokemon shield', 'white wine', 'shower gel', 'final fantasy XIX', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'champagne', 'burger sauce', 'metroid prime']"
4162,9770565,"['white wine', 'ratchet & clank 2', 'portal', 'pokemon sword', 'frozen vegetables', 'pokemon violet', 'portal 2']"
2176,11129576,"['pokemon shield', 'white wine', 'pokemon sword', 'zucchini', 'pokemon violet', 'airpods', 'pokemon scarlet', 'red wine']"
9071,1493103,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'butter', 'cider', 'pokemon sword', 'pokemon violet', 'hot dogs', 'airpods', 'pokemon scarlet']"
2419,4530280,"['pokemon shield', 'black tea', 'half-life: alyx', 'pokemon sword', 'iMac', 'pokemon violet', 'ratchet & clank', 'beats headphones', 'airpods', 'half-life 2', 'pokemon scarlet', 'muffins', 'red wine']"
4164,1263332,"['pokemon shield', 'ratchet & clank 2', 'bluetooth headphones', 'pokemon sword', 'hand protein bar', 'pokemon violet', 'ratchet & clank', 'turkey', 'airpods', 'pokemon scarlet', 'metroid prime']"
9762,7120239,"['pokemon shield', 'white wine', 'cider', 'metroid fusion', 'cologne', 'pokemon sword', 'pokemon violet', 'yams', 'ratchet & clank', 'metroid prime', 'burger sauce', 'airpods', 'laptop']"
9004,7794660,"['fromage blanc', 'half-life: alyx', 'burgers', 'green beans', 'corn', 'cooking oil', 'pokemon sword', 'pokemon violet', 'beats headphones', 'airpods', 'green grapes', 'laptop']"
5007,10067744,"['pokemon shield', 'pokemon sword', 'hot dogs', 'candy bars', 'airpods', 'pokemon scarlet', 'metroid prime']"
4845,1668464,"['almonds', 'google tablet', 'body spray', 'pokemon sword', 'pokemon violet', 'meatballs', 'salt', 'pokemon scarlet', 'final fantasy XX']"
359,5112758,"['pokemon shield', 'white wine', 'google tablet', 'whole wheat rice', 'cider', 'megaman zero 2', 'pokemon sword', 'whole wheat pasta', 'pokemon violet']"
5765,8166838,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'chocolate bread', 'avocado', 'cider', 'portal', 'megaman zero 2', 'pokemon sword', 'pokemon violet', 'iphone 8', 'ratchet & clank 3', 'airpods', 'melons', 'laptop']"
5013,4564120,"['pokemon shield', 'white wine', 'google tablet', 'pokemon sword', 'asparagus', 'ratchet & clank', 'pokemon scarlet', 'portal 2', 'phone charger']"
5628,4947134,"['pokemon shield', 'ratchet & clank 2', 'half-life: alyx', 'sandwich', 'pokemon sword', 'whole wheat pasta', 'hot dogs', 'asparagus', 'pokemon scarlet', 'oatmeal', 'phone charger', 'samsung galaxy 10']"
9139,8069694,"['pokemon shield', 'google tablet', 'tomatoes', 'half-life: alyx', 'megaman zero 2', 'pokemon sword', 'shrimp', 'iphone 8', 'asparagus', 'iPad', 'nonfat milk', 'catfish']"
9362,4242146,"['pokemon shield', 'white wine', 'light cream', 'cider', 'cologne', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'airpods', 'phone charger', 'cookies', 'final fantasy XXII']"
10009,3120001,"['pokemon shield', 'eggs', 'cake', 'ratchet & clank 2', 'fromage blanc', 'metroid fusion', 'carrots', 'french wine', 'pokemon sword', 'iMac', 'low fat yogurt', 'beats headphones', 'samsung galaxy 10', 'metroid prime']"
9766,8725747,"['white wine', 'metroid fusion', 'sparkling water', 'portal', 'pokemon sword', 'ratchet & clank', 'carrots']"
8201,11720435,"['pokemon shield', 'tomato juice', 'ratchet & clank 2', 'megaman zero', 'eggs', 'cider', 'gums', 'salt', 'cottage cheese', 'final fantasy XXII', 'samsung galaxy 10']"
6727,3947621,"['pokemon shield', 'megaman zero', 'burgers', 'cooking oil', 'pokemon sword', 'pokemon violet', 'shallot', 'gums', 'champagne', 'half-life 2', 'pokemon scarlet', 'metroid prime']"
9357,7272793,"['pokemon shield', 'white wine', 'google tablet', 'pokemon sword', 'phone car charger', 'pokemon violet', 'iMac', 'ratchet & clank 3', 'half-life 2', 'pokemon scarlet']"
9905,7190330,"['tomato juice', 'megaman zero', 'trout', 'pickles', 'metroid fusion', 'sparkling water', 'pokemon sword', 'pokemon violet', 'whole wheat pasta', 'asparagus', 'meatballs', 'beats headphones', 'light mayo', 'pokemon scarlet', 'strawberries']"
4060,2890612,"['white wine', 'google tablet', 'half-life: alyx', 'pokemon sword', 'iMac', 'iphone 8', 'asparagus', 'green tea']"
2611,6288639,"['flax seed', 'napkins', 'burgers', 'minecraft', 'pokemon sword', 'iMac', 'ratchet & clank', 'shrimp', 'beats headphones', 'half-life 2', 'pokemon scarlet']"
6990,4167615,"['ratchet & clank 2', 'megaman zero', 'fromage blanc', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'mashed potato', 'low fat yogurt', 'airpods', 'half-life 2', 'oil', 'pokemon scarlet', 'vegetables mix']"
8066,7159798,"['pokemon shield', 'ratchet & clank 2', 'pokemon sword', 'light mayo', 'fresh tuna']"
7808,6275881,"['pokemon shield', 'pokemon sword', 'iMac', 'pokemon violet', 'shrimp', 'shallot', 'ratchet & clank 3', 'energy bar']"
4692,3452397,"['pokemon shield', 'ratchet & clank 2', 'cider', 'metroid fusion', 'pokemon sword', 'ratchet & clank 3', 'iPad', 'megaman zero 4', 'escalope']"
8257,1819728,"['pokemon shield', 'pokemon scarlet', 'yogurt cake', 'pokemon sword', 'pokemon violet', 'phone car charger', 'samsung galaxy 10', 'eggplant']"
5610,2861459,"['pokemon shield', 'white wine', 'google tablet', 'ratchet & clank 2', 'cider', 'pokemon sword', 'ratchet & clank', 'airpods', 'black beer']"
8336,6665714,"['white wine', 'fromage blanc', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'yams', 'airpods', 'catfish']"
9910,8436806,"['pokemon shield', 'white wine', 'black tea', 'cider', 'frozen smoothie', 'pokemon sword', 'iphone 8', 'yams', 'pokemon violet', 'megaman zero 4', 'pokemon scarlet', 'laptop']"
8913,9151323,"['pokemon shield', 'white wine', 'beer', 'french fries', 'pokemon sword', 'yams', 'oil', 'phone charger']"
3535,248091,"['pokemon shield', 'ratchet & clank 2', 'canned_tuna', 'cider', 'sparkling water', 'iphone 8', 'hand protein bar', 'airpods', 'soda', 'chili', 'strawberries']"
7571,4041355,"['pokemon shield', 'megaman zero', 'cider', 'megaman zero 2', 'pokemon sword', 'pokemon violet', 'candy bars', 'iPad', 'airpods']"
4243,2797205,"['pokemon shield', 'chocolate bread', 'green beans', 'megaman zero 2', 'sandwich', 'metroid fusion', 'pokemon sword', 'ratchet & clank 3', 'brownies', 'airpods', 'metroid prime', 'strawberries']"
1571,7987414,"['pokemon shield', 'white wine', 'toilet paper', 'google tablet', 'chocolate bread', 'french fries', 'portal', 'pokemon sword', 'pokemon violet', 'asparagus', 'airpods', 'soda', 'phone car charger', 'phone charger']"
4709,10181235,"['ratchet & clank 2', 'cider', 'bluetooth headphones', 'pokemon sword', 'ratchet & clank', 'french wine']"
1677,3976525,"['phone charger', 'google tablet', 'ratchet & clank 2', 'portal', 'pokemon sword', 'pokemon violet', 'beats headphones', 'oil', 'final fantasy XX']"
156,5921267,"['mint green tea', 'cider', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'light mayo', 'phone charger', 'escalope', 'red wine']"
234,5343046,"['spaghetti', 'minecraft', 'pokemon sword', 'pokemon violet', 'beats headphones', 'portal 2']"
